order_line_id,order_id,customer_id,customer_name,region,segment,email,order_date,order_month,channel,status,include_in_sales_kpi,product_id,product_name,category,list_price,quantity,unit_price,discount_rate,return_events,latest_return_date,gross_sales,discounts,sales_before_returns,refunds,net_sales,sold_units,returned_units,line_source_row,order_source_row,customer_source_row,product_source_row
L003248,O01326,C0204,Customer 0204,South,Consumer,customer204@example.com,2025-08-19,2025-08,Store,Completed,True,P016,Desk 016,Furniture,231.00,4,231.00,0.20,0,,924.00,184.8000,739.2000,0.0000,739.2000,4,0,3249,1327,205,17
L003249,O01327,C0205,Customer 0205,West,Business,,2025-05-13,2025-05,Online,Completed,True,P022,Chair 022,Furniture,134.00,1,134.00,0.20,0,,134.00,26.8000,107.2000,0.0000,107.2000,1,0,3250,1328,206,23
L003250,O01327,C0205,Customer 0205,West,Business,,2025-05-13,2025-05,Online,Completed,True,P005,Lamp 005,Lighting,65.00,4,65.00,0.00,0,,260.00,0.0000,260.0000,0.0000,260.0000,4,0,3251,1328,206,6
L003251,O01327,C0205,Customer 0205,West,Business,,2025-05-13,2025-05,Online,Completed,True,P021,Lamp 021,Lighting,249.00,2,249.00,0.05,0,,498.00,24.9000,473.1000,0.0000,473.1000,2,0,3252,1328,206,22
L003252,O01327,C0205,Customer 0205,West,Business,,2025-05-13,2025-05,Online,Completed,True,P017,Lamp 017,Lighting,300.00,2,300.00,0.10,0,,600.00,60.0000,540.0000,0.0000,540.0000,2,0,3253,1328,206,18
L003253,O01328,C0058,Customer 0058,North,Consumer,customer58@example.com,2025-08-03,2025-08,Store,Completed,True,P019,Shelf 019,Storage,78.00,5,78.00,0.05,0,,390.00,19.5000,370.5000,0.0000,370.5000,5,0,3254,1329,59,20
L003254,O01328,C0058,Customer 0058,North,Consumer,customer58@example.com,2025-08-03,2025-08,Store,Completed,True,P010,Chair 010,Furniture,211.00,2,211.00,0.20,0,,422.00,84.4000,337.6000,0.0000,337.6000,2,0,3255,1329,59,11
L003255,O01328,C0058,Customer 0058,North,Consumer,customer58@example.com,2025-08-03,2025-08,Store,Completed,True,P001,Lamp 001,Lighting,122.00,2,122.00,0.20,0,,244.00,48.8000,195.2000,0.0000,195.2000,2,0,3256,1329,59,2
L003256,O01329,C0079,Customer 0079,West,Business,customer79@example.com,2025-02-15,2025-02,Store,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0,0,,294.00,0.00,294.00,0.00,294.00,1,0,3257,1330,80,15
L003257,O01329,C0079,Customer 0079,West,Business,customer79@example.com,2025-02-15,2025-02,Store,Completed,True,P010,Chair 010,Furniture,211.00,4,211.00,0.20,0,,844.00,168.8000,675.2000,0.0000,675.2000,4,0,3258,1330,80,11
L003258,O01330,C0178,Customer 0178,East,Consumer,customer178@example.com,2025-02-13,2025-02,Store,Cancelled,False,P012,Desk 012,Furniture,134.00,4,134.00,0.00,0,,536.00,0.0000,536.0000,0.0000,536.0000,4,0,3259,1331,179,13
L003259,O01330,C0178,Customer 0178,East,Consumer,customer178@example.com,2025-02-13,2025-02,Store,Cancelled,False,P001,Lamp 001,Lighting,122.00,5,122.00,0.00,0,,610.00,0.0000,610.0000,0.0000,610.0000,5,0,3260,1331,179,2
L003260,O01330,C0178,Customer 0178,East,Consumer,customer178@example.com,2025-02-13,2025-02,Store,Cancelled,False,P018,Chair 018,Furniture,269.00,2,269.00,0.10,0,,538.00,53.8000,484.2000,0.0000,484.2000,2,0,3261,1331,179,19
L003261,O01331,C0155,Customer 0155,South,Business,customer155@example.com,2025-08-13,2025-08,Online,Completed,True,P013,Lamp 013,Lighting,271.00,5,271.00,0.20,0,,1355.00,271.0000,1084.0000,0.0000,1084.0000,5,0,3262,1332,156,14
L003262,O01332,C0048,Customer 0048,East,Consumer,customer48@example.com,2025-09-02,2025-09,Online,Completed,True,P022,Chair 022,Furniture,134.00,5,134.00,0.05,0,,670.00,33.5000,636.5000,0.0000,636.5000,5,0,3263,1333,49,23
L003263,O01333,C0028,Customer 0028,West,Consumer,customer28@example.com,2025-07-16,2025-07,Store,Completed,True,P013,Lamp 013,Lighting,271.00,5,271.00,0.20,0,,1355.00,271.0000,1084.0000,0.0000,1084.0000,5,0,3264,1334,29,14
L003264,O01333,C0028,Customer 0028,West,Consumer,customer28@example.com,2025-07-16,2025-07,Store,Completed,True,P020,Desk 020,Furniture,189.00,3,189.00,0.00,0,,567.00,0.0000,567.0000,0.0000,567.0000,3,0,3265,1334,29,21
L003265,O01334,C0128,Customer 0128,West,Business,customer128@example.com,2025-08-16,2025-08,Store,Completed,True,P004,Desk 004,Furniture,123.00,3,123.00,0.10,0,,369.00,36.9000,332.1000,0.0000,332.1000,3,0,3266,1335,129,5
L003266,O01335,C0053,Customer 0053,West,Business,customer53@example.com,2025-02-08,2025-02,Online,Completed,True,P021,Lamp 021,Lighting,249.00,1,249.00,0.10,0,,249.00,24.9000,224.1000,0.0000,224.1000,1,0,3267,1336,54,22
L003267,O01336,C0242,Customer 0242,South,Business,customer242@example.com,2025-09-12,2025-09,Online,Completed,True,P011,Shelf 011,Storage,80.00,3,80.00,0.05,0,,240.00,12.0000,228.0000,0.0000,228.0000,3,0,3268,1337,243,12
L003268,O01337,C0175,Customer 0175,North,Consumer,customer175@example.com,2025-08-19,2025-08,Store,Completed,True,P017,Lamp 017,Lighting,300.00,2,300.00,0.00,0,,600.00,0.0000,600.0000,0.0000,600.0000,2,0,3269,1338,176,18
L003269,O01338,C0288,Customer 0288,East,Consumer,customer288@example.com,2025-01-20,2025-01,Store,Cancelled,False,P020,Desk 020,Furniture,189.00,5,189.00,0.05,0,,945.00,47.2500,897.7500,0.0000,897.7500,5,0,3270,1339,289,21
L003270,O01338,C0288,Customer 0288,East,Consumer,customer288@example.com,2025-01-20,2025-01,Store,Cancelled,False,P018,Chair 018,Furniture,269.00,4,269.00,0.05,0,,1076.00,53.8000,1022.2000,0.0000,1022.2000,4,0,3271,1339,289,19
L003271,O01339,C0028,Customer 0028,West,Consumer,customer28@example.com,2025-10-02,2025-10,Online,Completed,True,P003,Shelf 003,Storage,199.00,2,199.00,0.05,0,,398.00,19.9000,378.1000,0.0000,378.1000,2,0,3272,1340,29,4
L003272,O01339,C0028,Customer 0028,West,Consumer,customer28@example.com,2025-10-02,2025-10,Online,Completed,True,P006,Chair 006,Furniture,196.00,4,196.00,0.05,0,,784.00,39.2000,744.8000,0.0000,744.8000,4,0,3273,1340,29,7
L003273,O01340,C0184,Customer 0184,West,Business,customer184@example.com,2025-06-24,2025-06,Store,Completed,True,P007,Shelf 007,Storage,35.00,2,35.00,0.20,0,,70.00,14.0000,56.0000,0.0000,56.0000,2,0,3274,1341,185,8
L003274,O01340,C0184,Customer 0184,West,Business,customer184@example.com,2025-06-24,2025-06,Store,Completed,True,P010,Chair 010,Furniture,211.00,4,211.00,0.00,0,,844.00,0.0000,844.0000,0.0000,844.0000,4,0,3275,1341,185,11
L003275,O01340,C0184,Customer 0184,West,Business,customer184@example.com,2025-06-24,2025-06,Store,Completed,True,P010,Chair 010,Furniture,211.00,3,211.00,0.10,0,,633.00,63.3000,569.7000,0.0000,569.7000,3,0,3276,1341,185,11
L003276,O01340,C0184,Customer 0184,West,Business,customer184@example.com,2025-06-24,2025-06,Store,Completed,True,P014,Chair 014,Furniture,294.00,3,294.00,0.05,0,,882.00,44.1000,837.9000,0.0000,837.9000,3,0,3277,1341,185,15
L003277,O01341,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-01-28,2025-01,Store,Completed,True,P010,Chair 010,Furniture,211.00,5,211.00,0.05,0,,1055.00,52.7500,1002.2500,0.0000,1002.2500,5,0,3278,1342,226,11
L003278,O01342,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-03-15,2025-03,Online,Completed,True,P015,Shelf 015,Storage,254.00,2,254.00,0.00,0,,508.00,0.0000,508.0000,0.0000,508.0000,2,0,3279,1343,226,16
L003279,O01342,C0225,Customer 0225,North,Consumer,customer225@example.com,2025-03-15,2025-03,Online,Completed,True,P014,Chair 014,Furniture,294.00,2,294.00,0.05,0,,588.00,29.4000,558.6000,0.0000,558.6000,2,0,3280,1343,226,15
L003280,O01343,C0205,Customer 0205,West,Business,,2025-02-25,2025-02,Store,Cancelled,False,P020,Desk 020,Furniture,189.00,2,189.00,0.10,0,,378.00,37.8000,340.2000,0.0000,340.2000,2,0,3281,1344,206,21
L003281,O01343,C0205,Customer 0205,West,Business,,2025-02-25,2025-02,Store,Cancelled,False,P002,Chair 002,Furniture,284.00,3,284.00,0.10,0,,852.00,85.2000,766.8000,0.0000,766.8000,3,0,3282,1344,206,3
L003282,O01343,C0205,Customer 0205,West,Business,,2025-02-25,2025-02,Store,Cancelled,False,P021,Lamp 021,Lighting,249.00,4,249.00,0.05,0,,996.00,49.8000,946.2000,0.0000,946.2000,4,0,3283,1344,206,22
L003283,O01343,C0205,Customer 0205,West,Business,,2025-02-25,2025-02,Store,Cancelled,False,P021,Lamp 021,Lighting,249.00,3,249.00,0.05,0,,747.00,37.3500,709.6500,0.0000,709.6500,3,0,3284,1344,206,22
L003284,O01344,C0119,Customer 0119,North,Business,customer119@example.com,2025-10-18,2025-10,Online,Completed,True,P016,Desk 016,Furniture,231.00,5,231.00,0.10,0,,1155.00,115.5000,1039.5000,0.0000,1039.5000,5,0,3285,1345,120,17
L003285,O01344,C0119,Customer 0119,North,Business,customer119@example.com,2025-10-18,2025-10,Online,Completed,True,P012,Desk 012,Furniture,134.00,4,134.00,0.00,0,,536.00,0.0000,536.0000,0.0000,536.0000,4,0,3286,1345,120,13
L003286,O01344,C0119,Customer 0119,North,Business,customer119@example.com,2025-10-18,2025-10,Online,Completed,True,P005,Lamp 005,Lighting,65.00,1,65.00,0.20,0,,65.00,13.0000,52.0000,0.0000,52.0000,1,0,3287,1345,120,6
L003287,O01344,C0119,Customer 0119,North,Business,customer119@example.com,2025-10-18,2025-10,Online,Completed,True,P003,Shelf 003,Storage,199.00,3,199.00,0,0,,597.00,0.00,597.00,0.00,597.00,3,0,3288,1345,120,4
L003288,O01345,C0027,Customer 0027,North,Consumer,customer27@example.com,2025-01-20,2025-01,Store,Completed,True,P023,Shelf 023,Storage,68.00,5,68.00,0.00,0,,340.00,0.0000,340.0000,0.0000,340.0000,5,0,3289,1346,28,24
L003289,O01345,C0027,Customer 0027,North,Consumer,customer27@example.com,2025-01-20,2025-01,Store,Completed,True,P012,Desk 012,Furniture,134.00,2,134.00,0.10,0,,268.00,26.8000,241.2000,0.0000,241.2000,2,0,3290,1346,28,13
L003290,O01345,C0027,Customer 0027,North,Consumer,customer27@example.com,2025-01-20,2025-01,Store,Completed,True,P010,Chair 010,Furniture,211.00,3,211.00,0.05,0,,633.00,31.6500,601.3500,0.0000,601.3500,3,0,3291,1346,28,11
L003291,O01346,C0133,Customer 0133,South,Consumer,customer133@example.com,2025-10-03,2025-10,Store,Completed,True,P011,Shelf 011,Storage,80.00,5,80.00,0.20,0,,400.00,80.0000,320.0000,0.0000,320.0000,5,0,3292,1347,134,12
L003292,O01346,C0133,Customer 0133,South,Consumer,customer133@example.com,2025-10-03,2025-10,Store,Completed,True,P001,Lamp 001,Lighting,122.00,3,122.00,0.00,0,,366.00,0.0000,366.0000,0.0000,366.0000,3,0,3293,1347,134,2
L003293,O01346,C0133,Customer 0133,South,Consumer,customer133@example.com,2025-10-03,2025-10,Store,Completed,True,P021,Lamp 021,Lighting,249.00,3,249.00,0.05,0,,747.00,37.3500,709.6500,0.0000,709.6500,3,0,3294,1347,134,22
L003294,O01346,C0133,Customer 0133,South,Consumer,customer133@example.com,2025-10-03,2025-10,Store,Completed,True,P003,Shelf 003,Storage,199.00,5,199.00,0.05,0,,995.00,49.7500,945.2500,0.0000,945.2500,5,0,3295,1347,134,4
L003295,O01347,C0047,Customer 0047,West,Consumer,customer47@example.com,2025-07-22,2025-07,Store,Completed,True,P009,Lamp 009,Lighting,93.00,3,93.00,0.10,0,,279.00,27.9000,251.1000,0.0000,251.1000,3,0,3296,1348,48,10
L003296,O01347,C0047,Customer 0047,West,Consumer,customer47@example.com,2025-07-22,2025-07,Store,Completed,True,P007,Shelf 007,Storage,35.00,3,35.00,0.05,0,,105.00,5.2500,99.7500,0.0000,99.7500,3,0,3297,1348,48,8
L003297,O01347,C0047,Customer 0047,West,Consumer,customer47@example.com,2025-07-22,2025-07,Store,Completed,True,P005,Lamp 005,Lighting,65.00,1,65.00,0.10,0,,65.00,6.5000,58.5000,0.0000,58.5000,1,0,3298,1348,48,6
L003298,O01348,C0009,Customer 0009,South,Business,customer9@example.com,2025-07-24,2025-07,Store,Completed,True,P016,Desk 016,Furniture,231.00,1,231.00,0.20,0,,231.00,46.2000,184.8000,0.0000,184.8000,1,0,3299,1349,10,17
L003299,O01348,C0009,Customer 0009,South,Business,customer9@example.com,2025-07-24,2025-07,Store,Completed,True,P021,Lamp 021,Lighting,249.00,2,249.00,0.20,0,,498.00,99.6000,398.4000,0.0000,398.4000,2,0,3300,1349,10,22
L003300,O01348,C0009,Customer 0009,South,Business,customer9@example.com,2025-07-24,2025-07,Store,Completed,True,P011,Shelf 011,Storage,80.00,3,80.00,0.10,0,,240.00,24.0000,216.0000,0.0000,216.0000,3,0,3301,1349,10,12
L003301,O01348,C0009,Customer 0009,South,Business,customer9@example.com,2025-07-24,2025-07,Store,Completed,True,P024,Desk 024,Furniture,81.00,5,81.00,0.05,0,,405.00,20.2500,384.7500,0.0000,384.7500,5,0,3302,1349,10,25
L003302,O01349,C0297,Customer 0297,East,Business,customer297@example.com,2025-07-25,2025-07,Online,Completed,True,P020,Desk 020,Furniture,189.00,5,189.00,0.10,0,,945.00,94.5000,850.5000,0.0000,850.5000,5,0,3303,1350,298,21
L003303,O01349,C0297,Customer 0297,East,Business,customer297@example.com,2025-07-25,2025-07,Online,Completed,True,P016,Desk 016,Furniture,231.00,4,231.00,0.10,0,,924.00,92.4000,831.6000,0.0000,831.6000,4,0,3304,1350,298,17
L003304,O01349,C0297,Customer 0297,East,Business,customer297@example.com,2025-07-25,2025-07,Online,Completed,True,P018,Chair 018,Furniture,269.00,3,269.00,0.10,0,,807.00,80.7000,726.3000,0.0000,726.3000,3,0,3305,1350,298,19
L003305,O01349,C0297,Customer 0297,East,Business,customer297@example.com,2025-07-25,2025-07,Online,Completed,True,P007,Shelf 007,Storage,35.00,4,35.00,0.05,0,,140.00,7.0000,133.0000,0.0000,133.0000,4,0,3306,1350,298,8
L003306,O01350,C0184,Customer 0184,West,Business,customer184@example.com,2025-11-20,2025-11,Store,Completed,True,P007,Shelf 007,Storage,35.00,5,35.00,0.10,1,2025-11-26,175.00,17.5000,157.5000,63.0000,94.5000,5,2,3307,1351,185,8
L003307,O01351,C0255,Customer 0255,South,Business,customer255@example.com,2025-09-07,2025-09,Store,Completed,True,P006,Chair 006,Furniture,196.00,3,196.00,0.20,0,,588.00,117.6000,470.4000,0.0000,470.4000,3,0,3308,1352,256,7
L003308,O01351,C0255,Customer 0255,South,Business,customer255@example.com,2025-09-07,2025-09,Store,Completed,True,P021,Lamp 021,Lighting,249.00,1,249.00,0.00,0,,249.00,0.0000,249.0000,0.0000,249.0000,1,0,3309,1352,256,22
L003309,O01351,C0255,Customer 0255,South,Business,customer255@example.com,2025-09-07,2025-09,Store,Completed,True,P022,Chair 022,Furniture,134.00,3,134.00,0.00,0,,402.00,0.0000,402.0000,0.0000,402.0000,3,0,3310,1352,256,23
L003310,O01352,C0230,Customer 0230,East,Consumer,customer230@example.com,2025-04-26,2025-04,Store,Completed,True,P009,Lamp 009,Lighting,93.00,1,93.00,0.10,0,,93.00,9.3000,83.7000,0.0000,83.7000,1,0,3311,1353,231,10
L003311,O01352,C0230,Customer 0230,East,Consumer,customer230@example.com,2025-04-26,2025-04,Store,Completed,True,P001,Lamp 001,Lighting,122.00,1,122.00,0.10,0,,122.00,12.2000,109.8000,0.0000,109.8000,1,0,3312,1353,231,2
L003312,O01352,C0230,Customer 0230,East,Consumer,customer230@example.com,2025-04-26,2025-04,Store,Completed,True,P013,Lamp 013,Lighting,271.00,5,271.00,0.20,0,,1355.00,271.0000,1084.0000,0.0000,1084.0000,5,0,3313,1353,231,14
L003313,O01352,C0230,Customer 0230,East,Consumer,customer230@example.com,2025-04-26,2025-04,Store,Completed,True,P021,Lamp 021,Lighting,249.00,4,249.00,0.05,0,,996.00,49.8000,946.2000,0.0000,946.2000,4,0,3314,1353,231,22
L003314,O01353,C0023,Customer 0023,South,Consumer,customer23@example.com,2025-03-08,2025-03,Online,Completed,True,P001,Lamp 001,Lighting,122.00,5,122.00,0.00,0,,610.00,0.0000,610.0000,0.0000,610.0000,5,0,3315,1354,24,2
L003315,O01354,C0296,Customer 0296,East,Business,customer296@example.com,2025-09-03,2025-09,Online,Completed,True,P001,Lamp 001,Lighting,122.00,5,122.00,0.10,0,,610.00,61.0000,549.0000,0.0000,549.0000,5,0,3316,1355,297,2
L003316,O01354,C0296,Customer 0296,East,Business,customer296@example.com,2025-09-03,2025-09,Online,Completed,True,P021,Lamp 021,Lighting,249.00,5,249.00,0.20,0,,1245.00,249.0000,996.0000,0.0000,996.0000,5,0,3317,1355,297,22
L003317,O01354,C0296,Customer 0296,East,Business,customer296@example.com,2025-09-03,2025-09,Online,Completed,True,P018,Chair 018,Furniture,269.00,4,269.00,0.05,0,,1076.00,53.8000,1022.2000,0.0000,1022.2000,4,0,3318,1355,297,19
L003318,O01354,C0296,Customer 0296,East,Business,customer296@example.com,2025-09-03,2025-09,Online,Completed,True,P016,Desk 016,Furniture,231.00,4,231.00,0,0,,924.00,0.00,924.00,0.00,924.00,4,0,3319,1355,297,17
L003319,O01355,C0009,Customer 0009,South,Business,customer9@example.com,2025-05-13,2025-05,Online,Completed,True,P018,Chair 018,Furniture,269.00,2,269.00,0.20,0,,538.00,107.6000,430.4000,0.0000,430.4000,2,0,3320,1356,10,19
L003320,O01356,C0161,Customer 0161,West,Consumer,customer161@example.com,2025-02-01,2025-02,Store,Completed,True,P009,Lamp 009,Lighting,93.00,5,93.00,0.20,0,,465.00,93.0000,372.0000,0.0000,372.0000,5,0,3321,1357,162,10
L003321,O01356,C0161,Customer 0161,West,Consumer,customer161@example.com,2025-02-01,2025-02,Store,Completed,True,P003,Shelf 003,Storage,199.00,1,199.00,0.20,0,,199.00,39.8000,159.2000,0.0000,159.2000,1,0,3322,1357,162,4
L003322,O01356,C0161,Customer 0161,West,Consumer,customer161@example.com,2025-02-01,2025-02,Store,Completed,True,P009,Lamp 009,Lighting,93.00,3,93.00,0.05,0,,279.00,13.9500,265.0500,0.0000,265.0500,3,0,3323,1357,162,10
L003323,O01357,C0257,Customer 0257,North,Business,customer257@example.com,2025-07-18,2025-07,Store,Completed,True,P013,Lamp 013,Lighting,271.00,1,271.00,0.10,0,,271.00,27.1000,243.9000,0.0000,243.9000,1,0,3324,1358,258,14
L003324,O01357,C0257,Customer 0257,North,Business,customer257@example.com,2025-07-18,2025-07,Store,Completed,True,P014,Chair 014,Furniture,294.00,5,294.00,0.00,0,,1470.00,0.0000,1470.0000,0.0000,1470.0000,5,0,3325,1358,258,15
L003325,O01358,C0129,Customer 0129,North,Business,customer129@example.com,2025-09-01,2025-09,Store,Cancelled,False,P024,Desk 024,Furniture,81.00,4,81.00,0.20,0,,324.00,64.8000,259.2000,0.0000,259.2000,4,0,3326,1359,130,25
L003326,O01358,C0129,Customer 0129,North,Business,customer129@example.com,2025-09-01,2025-09,Store,Cancelled,False,P024,Desk 024,Furniture,81.00,5,81.00,0.20,0,,405.00,81.0000,324.0000,0.0000,324.0000,5,0,3327,1359,130,25
L003327,O01358,C0129,Customer 0129,North,Business,customer129@example.com,2025-09-01,2025-09,Store,Cancelled,False,P012,Desk 012,Furniture,134.00,4,134.00,0.10,0,,536.00,53.6000,482.4000,0.0000,482.4000,4,0,3328,1359,130,13
L003328,O01359,C0191,Customer 0191,North,Consumer,customer191@example.com,2025-12-19,2025-12,Online,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0.05,0,,294.00,14.7000,279.3000,0.0000,279.3000,1,0,3329,1360,192,15
L003329,O01359,C0191,Customer 0191,North,Consumer,customer191@example.com,2025-12-19,2025-12,Online,Completed,True,P008,Desk 008,Furniture,188.00,1,188.00,0.05,0,,188.00,9.4000,178.6000,0.0000,178.6000,1,0,3330,1360,192,9
L003330,O01359,C0191,Customer 0191,North,Consumer,customer191@example.com,2025-12-19,2025-12,Online,Completed,True,P017,Lamp 017,Lighting,300.00,5,300.00,0.10,0,,1500.00,150.0000,1350.0000,0.0000,1350.0000,5,0,3331,1360,192,18
L003331,O01359,C0191,Customer 0191,North,Consumer,customer191@example.com,2025-12-19,2025-12,Online,Completed,True,P020,Desk 020,Furniture,189.00,2,189.00,0.05,0,,378.00,18.9000,359.1000,0.0000,359.1000,2,0,3332,1360,192,21
L003332,O01360,C0142,Customer 0142,West,Business,customer142@example.com,2025-06-08,2025-06,Online,Completed,True,P008,Desk 008,Furniture,188.00,2,188.00,0.00,0,,376.00,0.0000,376.0000,0.0000,376.0000,2,0,3333,1361,143,9
L003333,O01361,C0050,Customer 0050,North,Business,customer50@example.com,2025-07-27,2025-07,Online,Completed,True,P024,Desk 024,Furniture,81.00,2,81.00,0.05,0,,162.00,8.1000,153.9000,0.0000,153.9000,2,0,3334,1362,51,25
L003334,O01361,C0050,Customer 0050,North,Business,customer50@example.com,2025-07-27,2025-07,Online,Completed,True,P015,Shelf 015,Storage,254.00,1,254.00,0.05,0,,254.00,12.7000,241.3000,0.0000,241.3000,1,0,3335,1362,51,16
L003335,O01361,C0050,Customer 0050,North,Business,customer50@example.com,2025-07-27,2025-07,Online,Completed,True,P005,Lamp 005,Lighting,65.00,2,65.00,0.05,0,,130.00,6.5000,123.5000,0.0000,123.5000,2,0,3336,1362,51,6
L003336,O01362,C0245,Customer 0245,North,Consumer,customer245@example.com,2025-05-09,2025-05,Online,Completed,True,P013,Lamp 013,Lighting,271.00,2,271.00,0.20,0,,542.00,108.4000,433.6000,0.0000,433.6000,2,0,3337,1363,246,14
L003337,O01363,C0300,Customer 0300,West,Consumer,customer300@example.com,2025-11-25,2025-11,Online,Completed,True,P008,Desk 008,Furniture,188.00,4,188.00,0.00,0,,752.00,0.0000,752.0000,0.0000,752.0000,4,0,3338,1364,301,9
L003338,O01363,C0300,Customer 0300,West,Consumer,customer300@example.com,2025-11-25,2025-11,Online,Completed,True,P014,Chair 014,Furniture,294.00,1,294.00,0.00,0,,294.00,0.0000,294.0000,0.0000,294.0000,1,0,3339,1364,301,15
L003339,O01363,C0300,Customer 0300,West,Consumer,customer300@example.com,2025-11-25,2025-11,Online,Completed,True,P021,Lamp 021,Lighting,249.00,3,249.00,0.05,0,,747.00,37.3500,709.6500,0.0000,709.6500,3,0,3340,1364,301,22
L003340,O01364,C0117,Customer 0117,North,Consumer,customer117@example.com,2025-08-03,2025-08,Store,Completed,True,P007,Shelf 007,Storage,35.00,2,35.00,0.05,0,,70.00,3.5000,66.5000,0.0000,66.5000,2,0,3341,1365,118,8
L003341,O01364,C0117,Customer 0117,North,Consumer,customer117@example.com,2025-08-03,2025-08,Store,Completed,True,P024,Desk 024,Furniture,81.00,4,81.00,0.05,0,,324.00,16.2000,307.8000,0.0000,307.8000,4,0,3342,1365,118,25
L003342,O01365,C0163,Customer 0163,South,Consumer,customer163@example.com,2025-07-31,2025-07,Store,Completed,True,P009,Lamp 009,Lighting,93.00,2,93.00,0.00,0,,186.00,0.0000,186.0000,0.0000,186.0000,2,0,3343,1366,164,10
L003343,O01365,C0163,Customer 0163,South,Consumer,customer163@example.com,2025-07-31,2025-07,Store,Completed,True,P018,Chair 018,Furniture,269.00,5,269.00,0.10,1,2025-08-14,1345.00,134.5000,1210.5000,1210.5000,0.0000,5,5,3344,1366,164,19
L003344,O01365,C0163,Customer 0163,South,Consumer,customer163@example.com,2025-07-31,2025-07,Store,Completed,True,P024,Desk 024,Furniture,81.00,3,81.00,0.00,1,2025-08-29,243.00,0.0000,243.0000,243.0000,0.0000,3,3,3345,1366,164,25
L003345,O01365,C0163,Customer 0163,South,Consumer,customer163@example.com,2025-07-31,2025-07,Store,Completed,True,P008,Desk 008,Furniture,188.00,1,188.00,0.05,0,,188.00,9.4000,178.6000,0.0000,178.6000,1,0,3346,1366,164,9
L003346,O01366,C0216,Customer 0216,North,Consumer,customer216@example.com,2025-10-26,2025-10,Online,Completed,True,P021,Lamp 021,Lighting,249.00,5,249.00,0.10,0,,1245.00,124.5000,1120.5000,0.0000,1120.5000,5,0,3347,1367,217,22
L003347,O01366,C0216,Customer 0216,North,Consumer,customer216@example.com,2025-10-26,2025-10,Online,Completed,True,P007,Shelf 007,Storage,35.00,3,35.00,0.05,0,,105.00,5.2500,99.7500,0.0000,99.7500,3,0,3348,1367,217,8
L003348,O01366,C0216,Customer 0216,North,Consumer,customer216@example.com,2025-10-26,2025-10,Online,Completed,True,P004,Desk 004,Furniture,123.00,2,123.00,0.10,0,,246.00,24.6000,221.4000,0.0000,221.4000,2,0,3349,1367,217,5
L003349,O01366,C0216,Customer 0216,North,Consumer,customer216@example.com,2025-10-26,2025-10,Online,Completed,True,P004,Desk 004,Furniture,123.00,4,123.00,0,0,,492.00,0.00,492.00,0.00,492.00,4,0,3350,1367,217,5
L003350,O01367,C0035,Customer 0035,South,Business,,2025-04-02,2025-04,Online,Completed,True,P013,Lamp 013,Lighting,271.00,5,271.00,0.05,0,,1355.00,67.7500,1287.2500,0.0000,1287.2500,5,0,3351,1368,36,14
L003351,O01368,C0060,Customer 0060,South,Business,customer60@example.com,2025-08-22,2025-08,Store,Completed,True,P021,Lamp 021,Lighting,249.00,4,249.00,0.20,0,,996.00,199.2000,796.8000,0.0000,796.8000,4,0,3352,1369,61,22
L003352,O01368,C0060,Customer 0060,South,Business,customer60@example.com,2025-08-22,2025-08,Store,Completed,True,P001,Lamp 001,Lighting,122.00,3,122.00,0.00,0,,366.00,0.0000,366.0000,0.0000,366.0000,3,0,3353,1369,61,2
L003353,O01368,C0060,Customer 0060,South,Business,customer60@example.com,2025-08-22,2025-08,Store,Completed,True,P007,Shelf 007,Storage,35.00,4,35.00,0.00,0,,140.00,0.0000,140.0000,0.0000,140.0000,4,0,3354,1369,61,8
L003354,O01368,C0060,Customer 0060,South,Business,customer60@example.com,2025-08-22,2025-08,Store,Completed,True,P023,Shelf 023,Storage,68.00,3,68.00,0.05,1,2025-09-08,204.00,10.2000,193.8000,193.8000,0.0000,3,3,3355,1369,61,24
L003355,O01369,C0220,Customer 0220,North,Business,customer220@example.com,2025-12-22,2025-12,Online,Completed,True,P024,Desk 024,Furniture,81.00,3,81.00,0.05,0,,243.00,12.1500,230.8500,0.0000,230.8500,3,0,3356,1370,221,25
L003356,O01370,C0169,Customer 0169,North,Consumer,customer169@example.com,2025-03-04,2025-03,Store,Cancelled,False,P019,Shelf 019,Storage,78.00,3,78.00,0.00,0,,234.00,0.0000,234.0000,0.0000,234.0000,3,0,3357,1371,170,20
L003357,O01371,C0095,Customer 0095,East,Consumer,customer95@example.com,2025-02-05,2025-02,Store,Completed,True,P017,Lamp 017,Lighting,300.00,2,300.00,0.05,1,2025-03-07,600.00,30.0000,570.0000,570.0000,0.0000,2,2,3358,1372,96,18
L003358,O01371,C0095,Customer 0095,East,Consumer,customer95@example.com,2025-02-05,2025-02,Store,Completed,True,P005,Lamp 005,Lighting,65.00,4,65.00,0.20,0,,260.00,52.0000,208.0000,0.0000,208.0000,4,0,3359,1372,96,6
L003359,O01371,C0095,Customer 0095,East,Consumer,customer95@example.com,2025-02-05,2025-02,Store,Completed,True,P021,Lamp 021,Lighting,249.00,4,249.00,0.20,0,,996.00,199.2000,796.8000,0.0000,796.8000,4,0,3360,1372,96,22
